year,title,img,rating_count,gross,genre,rating,runtime,stars,metacritic,description,avg_saturation,avg_value,avg_red,avg_orange,avg_yellow,avg_green,avg_blue,avg_violet,avg_black,avg_grey,avg_white,avg_edge
1970,Love Story,love_story.jpg,28330,106.4,"Drama, Romance",PG,100,6.9,NA,A boy and a girl from different backgrounds fall in love regardless of their upbringing - and then tragedy strikes.,0.08029792248510015,0.7903973405213399,0.008785515915402692,0.010311187068290251,1.8069500818913338e-4,7.868689026561276e-4,0.001064587338887702,1.7802463860998362e-6,0.03654578793705049,0.042751726838994517,0.25403581855728835,0.04586166444178613
1970,Airport,airport.jpg,16512,100.49,"Action, Drama, Thriller",G,137,6.6,42,"A bomber on board an airplane, an airport almost closed by snow, and various personal problems of the people involved.",0.2928457189363516,0.7073515993593905,0.0019693624991638237,0.01663255067228577,0.011603005775191206,4.8163756773028296e-4,0.1316850625459897,1.4984279884942137e-4,0.004735210827926059,0.15137511985194105,0.17722300265346622,0.04954734636760736
1970,MASH,mash.jpg,64989,81.6,"Comedy, Drama, War",R,116,7.5,NA,The staff of a Korean War field hospital use humor and high jinks to keep their sanity in the face of the horror of war.,0.40103629182765393,0.745400023238925,0.013199012345679013,0.042032592592592594,0.17264938271604938,9.293827160493827e-4,0,0,0.008600987654320987,0.03855851851851852,0.28617382716049383,0.035102847848915625
1970,Patton,patton.jpg,90461,61.7,"Biography, Drama, War",GP,172,7.9,NA,The World War II phase of the career of controversial American general George S. Patton.,0.17433849565817364,0.8312899118937443,0.04407688326647657,0.0018320163356048524,4.7726064472475955e-4,2.3661656436776053e-5,0.024863114800315757,5.034394986548097e-7,0.008488493386818745,0.05723075048732944,0.26761408945918513,0.03657573618987647
1970,The AristoCats,the_aristocats.jpg,87551,37.68,"Animation, Adventure, Comedy",G,78,7.1,NA,"With the help of a smooth talking tomcat, a family of Parisian felines set to inherit a fortune from their owner try to make it back home after a jealous butler kidnaps them and leaves them in the country.",0.1248199194507215,0.7979474571281945,0.027366692029904466,0.010077901373238161,0.014192543208087249,0.002512651424568523,0.009256132468567702,4.983272340785295e-4,0.02968706595649601,0.05214826624153049,0.25149800113530685,0.04400358220849864
1970,Little Big Man,little_big_man.jpg,31412,31.56,"Adventure, Comedy, Drama",PG-13,139,7.6,NA,"Jack Crabb, looking back from extreme old age, tells of his life being raised by Native Americans and fighting with General Custer.",0.09016387405954425,0.6796583791250037,0.009906584992343032,3.8948443083205715e-4,0,0,3.675344563552833e-5,0,0.038862174578866766,0.13975803981623278,0.15471311893823378,0.053595196704383126
1970,Tora! Tora! Tora!,tora_tora_tora.jpg,30347,29.55,"Action, Drama, History",G,144,7.5,46,"In 1941, following months of economic embargo, Japan prepares to open its war against the United States with a surprise attack on the US naval base at Pearl Harbor.",0.4860645939534094,0.3979528775599128,0.17050955555555555,8.133333333333334e-5,0.0042291111111111114,1.3333333333333334e-6,6.222222222222222e-6,0,0.07779844444444445,0.19017644444444445,0.06535844444444444,0.021121361608919753
1970,Catch-22,catch.jpg,20997,24.91,"Comedy, Drama, War",R,122,7.2,NA,"A man is trying desperately to be certified insane during World War II, so he can stop flying missions.",0.35966209375594016,0.6228054483453459,0.0026947738252086077,0.1536870882740448,0.02692270531400966,5.050505050505051e-6,0.0025245937637241984,3.0742204655248133e-6,0.008982213438735178,0.19813109354413702,0.12622002635046115,0.036546805917391144
1970,The Owl and the Pussycat,the_owl_and_the_pussycat.jpg,3107,23.68,Comedy,PG,95,6.5,NA,"A stuffy author enters into an explosive relationship with his neighbor, a foul-mouthed, freewheeling prostitute.",0.1024255420931898,0.6722113941912305,0.016338189845474613,0.02068962472406181,0.0017589403973509933,2.1898454746136864e-4,6.181015452538631e-6,1.4128035320088301e-5,0.036948344370860926,0.07893421633554083,0.21745077262693158,0.04894551155673808
1970,Joe,joe.jpg,2633,19.32,"Drama, Thriller",R,107,6.8,NA,"Two men, Bill, a wealthy conservative, and Joe, a far-right factory worker, form a dangerous bond after Bill confesses to murdering his daughter's drug dealer boyfriend to Joe.",0.2757805440093845,0.3182685812294916,0.0072972270926683555,3.1235794532112474e-4,6.0393532047535555e-5,0,0.03849210987726476,0.010844860055847783,0.19043834015195793,0.08420481849470744,0.05869017468666796,0.04229543347907548
1970,Beneath the Planet of the Apes,beneath_the_planet_of_the_apes.jpg,40112,19,"Action, Adventure, Sci-Fi",G,95,6.1,46,The sole survivor of an interplanetary rescue mission searches for the only survivor of the previous expedition. He discovers a planet ruled by apes and an underground city run by telepathic humans.,0.16049053983935602,0.7399139033031844,0.02360314253647587,0.010085297418630752,0.011308641975308642,0.0023636363636363638,0.0019194163860830526,3.097643097643098e-5,0.04703636363636363,0.029770145903479237,0.25652682379349045,0.04735048026162185
1970,The Boatniks,the_boatniks.jpg,645,18.61,"Family, Comedy",G,99,5.5,NA,"Young and awkward, U.S. Coast Guard Ensign Thomas Garland suffers from constant comparison with his late father, a war hero. Thomas falls for pretty Kate Fairchild, a young woman who runs a...                See full summary »",0.22777070636645583,0.7279089355710572,0.01960380564050289,0.015217804960924227,0.012287235247479896,0.001200588968173066,0.05253981198323706,4.530524408200249e-6,0.01950639936572658,0.09820183486238532,0.21562509910522143,0.045459974516824715
1970,On a Clear Day You Can See Forever,on_a_clear_day_you_can_see_forever.jpg,3389,14,"Comedy, Drama, Fantasy",G,129,6.4,NA,A troubled young woman who visits a psychotherapist to help her quit smoking undergoes hypnosis and finds herself reliving a tragic Victorian romance from a past life.,0.26311617673552845,0.6827041322024034,0.008790400650803335,0.0030840756558877364,0.0029497661175513523,5.57982509660362e-4,0.09859947122229001,2.1476510067114094e-5,0.02505958918039455,0.11429733577384583,0.19397640837909294,0.02886139907693623
1970,Two Mules for Sister Sara,two_mules_for_sister_sara.jpg,22298,11.5,"Adventure, Romance, War",GP,116,7,NA,"Nun Sara (Shirley MacLaine) is on the run in Mexico and is saved from cowboys by Hogan (Clint Eastwood), who is preparing for a future mission to capture a French fort. The pair become good friends, but Sara never does tell him the true reason behind her being outlawed.",0.15668595367792246,0.7717824669798474,0.0274438175154321,0.009845196759259258,0.005631992669753086,3.4481095679012345e-5,0.040045331790123456,1.9290123456790124e-6,0.01894483024691358,0.0807884837962963,0.23360001929012345,0.04295441805424854
1970,Rio Lobo,rio_lobo.jpg,9881,9.27,"Adventure, Romance, War",G,114,6.8,55,"After the Civil War, Cord McNally searches for the traitor whose treachery caused the defeat of McNally's unit and the loss of a close friend.",0.26544874154316067,0.616780558793445,0.015280594996619337,0.08973058719509024,0.007293129453372861,6.501274249752951e-7,0.004723825869870494,0,0.04274327768242576,0.12470289176678628,0.16588716388412128,0.06320665683136659
1970,Beyond the Valley of the Dolls,beyond_the_valley_of_the_dolls.jpg,9490,9,"Comedy, Drama, Music",NC-17,109,6.2,60,"Three girls come to Hollywood to make it big, but find only sex, drugs and sleaze.",0.06824543102275003,0.7421812919279386,0.016018274111675126,3.519458544839255e-5,1.3852227862380147e-4,5.188945290468133e-6,0.008001128031584884,7.20360970107163e-4,0.06416153412295544,0.028521601804850538,0.24065019740552734,0.03283432556362476
1970,Myra Breckinridge,myra_breckinridge.jpg,2717,8.72,Comedy,R,94,4.4,NA,"After undergoing gender reassignment surgery, an aspiring actress travels to Hollywood, where she also wants to make a claim on her wealthy uncle's estate.",0.08384164275778408,0.6635656130287184,0.004797887877766543,0.010690933602965958,0.0028623750140433658,6.965509493315358e-6,0.0027223907426131896,1.1234692731153802e-6,0.09305381417818223,0.03023884956746433,0.21004066958768677,0.036616556433792635
1970,The Boys in the Band,the_boys_in_the_band.jpg,3830,7.63,Drama,R,118,7.6,NA,Tempers fray and true selves are revealed when a heterosexual is accidentally invited to a homosexual party.,0.07382529303011405,0.6566141094733746,1.8903325754418542e-5,0,0,0,7.055776240893433e-5,0.017199608569273217,0.058725159711122014,0.10708107592454848,0.16752709769766286,0.02864104996444223
1970,Chisum,chisum.jpg,8498,6,"Biography, Western",G,111,6.9,NA,Cattle baron John Chisum joins forces with Billy the Kid and Pat Garrett to fight the Lincoln County land war.,0.6171779240922999,0.36762412570126934,0.013886013134839425,0.12395406521645437,3.754679602358267e-4,3.0318027188136732e-6,5.885264101226543e-6,8.322595698704202e-7,0.1189735267147891,0.12537592124446584,0.08898388537407838,0.050115405585413164
1970,They Call Me Mister Tibbs!,they_call_me_mister_tibbs.jpg,2982,5.12,"Crime, Drama, Mystery",GP,108,6.1,NA,"In San Francisco, a high-priced call girl is murdered and the case is assigned to Police Lieutenant Virgil Tibbs.",0.04618927272175992,0.6932788921403723,0.007395959008862234,4.892478010757581e-7,0,0,0,0,0.06989932258749464,0.053878903341268936,0.20955510740456976,0.10067645034461754
1970,Cotton Comes to Harlem,cotton_comes_to_harlem.jpg,1607,4.39,"Action, Comedy, Crime",R,97,6.5,NA,"Two Harlem cops investigate a robbery, believing that a reverend has staged it in order to steal the money he's collected for a local fundraiser.",0.19514407800609965,0.713204396737537,0.011431336882332327,0.020389792631537958,0.03466390054370946,0.0018061775770133075,0.007436444021289309,0.002794463421039457,0.039127992034221695,0.05396867500426717,0.24023666629484447,0.03662541746902488
1970,The Out of Towners,the_out_of_towners.jpg,6968,4.34,Comedy,G,101,7.1,NA,An Ohio sales executive accepts a higher position within the company and travels to New York City with his wife for his job interview but things go wrong from the start.,0.11842299907934259,0.6880128283307727,0.005877631047104459,0.009104581487153063,0.007719336771390536,1.9579004927621933e-4,0.035294698730571436,2.5241025983456343e-6,0.0452171755085407,0.07635218184002261,0.21176397598477004,0.017586974985640116
1970,Five Easy Pieces,five_easy_pieces.jpg,31347,4.25,Drama,R,98,7.5,NA,"A dropout from upper-class America picks up work along the way on oil rigs when his life isn't spent in a squalid succession of bars, motels, and other points of interest.",0.7619816294511932,0.5453665227558915,0.0038277268093781856,0.10638532110091743,0.15686136595310907,3.0581039755351682e-6,0,0,0.00908460754332314,0.16463506625891947,0.15961365953109072,0.03899813294562515
1970,Getting Straight,getting_straight.jpg,1068,3.86,"Comedy, Drama, Romance",R,124,6.4,58,A Vietnam vet and former social radical is conflicted by his desire to become a teacher and his sympathy with anti-establishment student protests.,0.17113616611642618,0.6782851473652209,0.029081094244662715,0.0014002759964282816,0,0,0,0,0.05477818816462375,0.04606282301052574,0.23249232215818383,0.034452642553065856
1970,The Ballad of Cable Hogue,the_ballad_of_cable_hogue.jpg,8076,3.5,"Comedy, Drama, Romance",R,121,7.2,NA,"A hobo accidentally stumbles onto a water spring, and creates a profitable way station in the middle of the desert.",0.6180729226176342,0.5631659302828771,0.0015712959380310755,0.201121968127883,0.04173257693008012,0,2.2523291454236467e-6,0.00361403992929109,0.016291570883406166,0.09112639217649915,0.225915370273428,0.028851387950904667
1970,The Private Life of Sherlock Holmes,the_private_life_of_sherlock_holmes.jpg,9918,3.3,"Adventure, Comedy, Crime",PG-13,125,7.1,NA,"When a bored Holmes eagerly takes the case of Gabrielle Valladon after an attempt on her life, the search for her missing husband leads to Loch Ness and the legendary monster.",0.278445620908138,0.7060495585093016,0.014913327991452991,0.005388488247863248,0.018890625,8.047542735042735e-4,0.05815705128205128,6.143162393162393e-6,0.0198056891025641,0.06758426816239316,0.24594337606837607,0.046967305038333795
1970,The Only Game in Town,the_only_game_in_town.jpg,829,3.27,"Comedy, Drama, Romance",M/PG,113,5.7,NA,"Fran Walker (Dame Elizabeth Taylor) walks into a piano bar for pizza. She comes back home with Joe Grady (Warren Beatty), the piano player. Joe plans on winning five thousand dollars and leaving Las Vegas, Nevada. Fran waits for something else. Meanwhile, he moves in with her.",0.2412069268565955,0.6902012375938028,0.00429735725308642,0.08590880594135802,3.375771604938272e-6,0,4.7984182098765435e-5,0.0024992766203703705,0.04383415316358025,0.04746744791666667,0.2420317322530864,0.018687948947351568
1970,The Adventurers,the_adventurers.jpg,616,2.84,"Action, Adventure, Drama",PG,171,5.4,NA,The wealthy playboy son of an assassinated South American diplomat discovers that his father was really murdered on orders of the corrupt president of the country--a man who was his ...                See full summary »,0.195960840557645,0.6364582294327767,0.025399210377890582,0.005499830795262267,0.009844331641285956,0.01282594472645234,0.014520924985899606,4.5121263395375073e-7,0.08508448956570784,0.03792216582064298,0.2103266779469825,0.060670844700441554
1970,Diary of a Mad Housewife,diary_of_a_mad_housewife.jpg,1244,2.78,"Comedy, Drama",R,95,6.9,NA,A housewife with an abusive husband has an affair with a writer.,0.20990843561363634,0.29436873044167156,0.02130858585858586,0.001159090909090909,0.0011575757575757576,0,0,0,0.20886212121212122,0.03607828282828283,0.08839292929292929,0.04692600998550791
1970,Darling Lili,darling_lili.jpg,1861,2.59,"Comedy, Drama, Musical",G,136,6.1,NA,"Set during World War I, this movie is a cute spin on the Mata Hari legend.",0.2018210650825151,0.6879733997927523,0.039986099849415035,0.03724468126182478,7.336190586509131e-4,3.3095596630868263e-6,5.60418769616036e-4,2.5373290750332335e-5,0.03274588649313542,0.10436144804267125,0.19622599879752667,0.11301223573043806
1970,The Great White Hope,the_great_white_hope.jpg,2271,2.18,"Drama, Romance, Sport",PG-13,103,6.9,53,A black champion boxer and his white female companion struggle to survive while the white boxing establishment looks for ways to knock him down.,0.035409521649344584,0.5878396678130795,0,6.725150122946481e-4,1.4016942606584682e-4,0,0,0,0.12398880433988402,0.044075083095119864,0.16526944589832945,0.04937381932073643
1970,A Man Called Horse,a_man_called_horse.jpg,7774,1.94,"Adventure, Drama, Western",M,114,6.9,46,"In 1825, an English aristocrat is captured by Native Americans. He lives with them and begins to understand their way of life. Eventually, he is accepted as part of the tribe and aspires to become their leader.",0.23410390183821744,0.5654410938870282,0.040249554134207055,0.007656692053422565,2.9482330934081576e-4,5.046852216548447e-5,0.04117940942388911,4.7890633623218714e-4,0.06122122204987888,0.1219816919081894,0.15013041937526506,0.062316031774875345
1970,The Twelve Chairs,the_twelve_chairs.jpg,5444,1.81,Comedy,GP,94,6.5,NA,"In 1920s Soviet Russia, a fallen aristocrat, a priest and a con artist search for a treasure of jewels hidden inside one of twelve dining chairs, lost during the revolution.",0.22190560807661203,0.7156039740293192,0.07065999138673558,2.166774332472007e-5,0,0,0,0,0.032763108311800175,0.048132402024117144,0.252437822997416,0.03997456916417014
1970,Little Fauss and Big Halsy,little_fauss_and_big_halsy.jpg,948,1.76,Drama,R,99,6,NA,"A story of two motorcycle racers, the inept, unsuspecting Little Fauss (Michael J. Pollard) and the opportunistic, womanizing Halsey Knox (Redford).",0.6727434557432159,0.3608044212310655,0.0017749235002185709,0.16656895266013524,7.784977757206408e-4,1.9285659183830904e-6,0,0,0.10713312247679292,0.056008768546375584,0.17019144231016484,0.04188564999546
1970,Song of Norway,song_of_norway.jpg,381,1.57,"Biography, Drama, Musical",G,138,3.8,NA,"Based on the life of Norway's greatest composer Edvard Grieg, and filmed in Norway where he lived. The soundtrack is all Edvard Grieg's music with added lyrics.",0.24694649580621647,0.6597963939413486,0.05391310307017544,0.015239514802631578,0.0027007949561403508,7.905016447368421e-4,0.006304824561403508,4.043311403508772e-5,0.022992735745614036,0.12286492598684211,0.1874756716008772,0.04493212066334972
1970,Watermelon Man,watermelon_man.jpg,1512,1.5,Comedy,R,100,6.6,NA,"An extremely bigoted white man finds out the hard (and somewhat humorous) way what it's like being a black man, firsthand!",0.10939489436556624,0.7939371479390326,0.02715361424743576,0.0019140381611777494,9.130965652704783e-5,9.388018541336618e-6,8.945440524387893e-4,7.856877422094813e-5,0.02080496670885687,0.07430303741516556,0.23822532920931092,0.020918610218415817
1970,Trash,trash.jpg,2520,1.5,Drama,Unrated,110,6.2,NA,"The story of Joe [Dallesandro] and his lover-protector, Holly [Woodlawn], who is something to behold, a comic book Mother Courage who fancies herself as Marlene Dietrich but sounds more ...                See full summary »",0.20552336517569159,0.6354153607349731,0.018210882703290084,2.226631930502244e-4,1.3861269353245532e-5,7.515103486294648e-4,6.692256159082875e-5,0,0.026444653275797588,0.10023542968698958,0.20665325037054616,0.007922522280601746
1970,Kelly's Heroes,kellys_heroes.jpg,43023,1.38,"Adventure, Comedy, War",GP,144,7.6,50,A group of U.S. soldiers sneaks across enemy lines to get their hands on a secret stash of Nazi treasure.,0.2884237534855737,0.6118100272104179,0.0687130741559532,0.023963765492485807,0.030700734087705378,0.005640587167458783,0.0034170126558877223,0.0042694684732567665,0.028174691819248556,0.15170683736324117,0.15345180415084358,0.05376199685487925
1970,...tick... tick... tick...,tick_tick_tick.jpg,900,1.24,"Drama, Action",G,100,6.6,NA,"Racial tensions threaten to explode when a black man is elected Sheriff of a small, racially divided town in the deep south.",0.1417599788895016,0.5262974006156669,0.005157894736842105,0.0011443994601889338,5.218173639226271e-5,0,9.842555105713002e-4,5.3081421502474134e-5,0.0256455240665767,0.23939451192082772,0.06829329734592893,0.07048068226189175
1970,Where's Poppa?,wheres_poppa.jpg,1591,1.1,Comedy,R,82,6.6,NA,"When an attorney meets the girl of his dreams, he fears that his batty mother will scare her off, so he schemes to eliminate the senile old woman.",0.0378151747380227,0.6437159120617945,0.00387003367003367,1.5712682379349045e-5,1.7957351290684624e-6,6.734006734006734e-7,0,0,0.08307699214365881,0.07561728395061729,0.17463905723905723,0.06632728398276658
1970,Cromwell,cromwell.jpg,4572,1.07,"Biography, Drama, History",G,139,6.9,NA,"Oliver Cromwell can no longer tolerate King Charles' policies, and the self-interest of the ruling class, and leads a civil war to install Parliament as the ultimate ruler of England.",0.31260267917591966,0.6210976004142285,0.09561390847040394,0.007953899518854201,6.702472865614859e-4,1.6286225802842117e-4,0.00205337361530715,4.7219424862929394e-5,0.03958945955018463,0.04908604677184738,0.24465782701130134,0.05022124895805144
1970,Zabriskie Point,zabriskie_point.jpg,13853,1.05,Drama,R,113,7,NA,"At Zabriskie Point, United States' lowest point, two perfect strangers meet; an undergraduate dreamer and a young hippie student who start off an unrestrained romance, making love on the dusty terrain.",0.4070675522339626,0.5578401325517529,0.06361295944233207,0.08644169835234473,0.01050756495564005,2.772496831432193e-6,4.748891001267427e-4,3.9607097591888465e-7,0.03361929657794677,0.17909992870722433,0.12061410804816224,0.0407511493374926
1970,The Landlord,the_landlord.jpg,2058,0.96,"Comedy, Drama, Romance",PG,112,7,NA,"At the age of twenty-nine, Elgar Enders ""runs away"" from home. This running away consists of buying a building in a black ghetto in the Park Slope section of Brooklyn. Initially his ...                See full summary »",0.04751695468086273,0.7328277122930064,0.005909054986499445,0,0,0,0,0,0.039749826620668845,0.06308598727325977,0.23049751943940472,0.028672563255273058
1970,Loving,loving.jpg,485,0.82,"Comedy, Drama",R,89,6,NA,"Brooks Wilson is in crisis. He is torn between his wife Selma and two daughters and his mistress Grace, and also between his career as a successful illustrator and his feeling that he might...                See full summary »",0.07696830867078952,0.28102020410503364,8.15764902452209e-6,4.3127426409160155e-4,0.002050813307779252,8.15764902452209e-6,3.381001523416384e-5,0,0.2197750257997936,0.04002624207577768,0.07353206545776206,0.018824843261231343
1970,The Strawberry Statement,the_strawberry_statement.jpg,1369,0.8,"Drama, Romance",R,109,6.8,NA,An apolitical college student joins a group of campus protesters to meet girls but gets swept up in their cause and involved in a violent confrontation with police.,0.5143814166434219,0.26912379701753864,0.016816844241501774,1.6742770167427703e-5,0.002141045154743785,0.0036012176560121767,0.07761643835616439,4.566210045662101e-6,0.15516184677828512,0.13871689497716894,0.03945459157787925,0.03696521724977009
1970,Threesome,threesome.jpg,8,0.78,Drama,NA,90,6.2,NA,A fashion designer returns to Denmark with his American wife. She is leery of the excesses of female nudity and the relaxed moral standards of the country. A visit to a psychiatrist reveals feelings of latent lesbianism.,0.09802064400267663,0.7099369241822594,0.008326030354988252,0,1.2700831904489744e-6,3.175207976122436e-6,0,0,0.0621343748015495,0.06598463199339556,0.20521432653838825,0.06867270922410057
1970,El Condor,el_condor.jpg,923,0.7,"Action, Adventure, Romance",R,102,6,NA,"The El Condor, the fabled Mexican stronghold rumoured to contain Emperor Maximilian's mythical reserves in gold, will attract two adventurous fortune seekers, who with eyes gleaming with desire, will shortly know that only fools rush in.",0.20782564160521208,0.741264199607888,0.03704710021563954,0.009871751220065826,9.96481670638974e-4,1.6570196345477243e-5,1.1349449551696743e-6,0,0.019485869935308136,0.04753489955737147,0.2663125638406537,0.038301533125750145
1970,I Never Sang for My Father,i_never_sang_for_my_father.jpg,2251,0.68,Drama,GP,92,7.6,NA,"A man who wants to move on with his life by moving to California and marry his girlfriend, finds it difficult as he still lives in the towering shadow of his aging father.",0.6302691750957818,0.5680898611304571,0.22267511704131424,0.003660785350926196,1.6478889718326339e-6,0,0,0,0,0.033780899978083076,0.2995524333552503,0.045075332121640006
1970,There Was a Crooked Man...,there_was_a_crooked_man.jpg,3782,0.64,"Comedy, Western",R,126,7,NA,A charming but totally ruthless criminal is sent to a remote Arizona prison. He enlists the help of his cellmates in an escape attempt with the promise of sharing his hidden loot.,0.27400912145535705,0.763881406523005,0.011824463696369638,0.09731985698569857,0.0031549092409240923,3.0940594059405943e-6,0,2.6127612761276126e-5,0.009466446644664466,0.0625309405940594,0.2613359460946095,0.04982962607792839
1970,Soldier Blue,soldier_blue.jpg,4635,0.51,Western,R,112,6.9,NA,"After a cavalry patrol is ambushed by the Cheyenne, the two survivors, a soldier and a woman, must reach the safety of the nearest fort.",0.1336355626816077,0.8071796641796429,0.0075281334885525806,2.810003612861788e-5,0,6.690484792528067e-7,0.05660819182957997,0,0.0035145116615149935,0.08672340197770731,0.24309541969411103,0.03087281245363132
1971,Billy Jack,billy_jack.jpg,5320,98,"Action, Drama, Western",GP,114,6.3,50,"Ex-Green Beret hapkido expert saves wild horses from being slaughtered for dog food and helps protect a desert ""freedom school"" for runaway.",0.15404520616893932,0.7915516788451973,0.021791371476952596,0.016574895105634174,0.00670842478196181,0.001860854820091337,0.018722690180853974,2.311609953838259e-4,0.03217001283510124,0.04747748572931676,0.2536858347689153,0.03880375841968783
1971,Fiddler on the Roof,fiddler_on_the_roof.jpg,36752,80.5,"Drama, Family, Musical",G,181,8,NA,"In prerevolutionary Russia, a Jewish peasant contends with marrying off three of his daughters while growing anti-Semitic sentiment threatens his village.",0.3164730310316876,0.7217709141941608,0.017759559421741036,0.10163714875774454,0.0068894590817114125,3.3377140830673592e-6,0,0,0.009280931222229175,0.07447691762104429,0.24957548449005987,0.05053636614478726
1971,Dirty Harry,dirty_harry.jpg,136267,35.9,"Action, Crime, Thriller",R,102,7.7,NA,"When a madman calling himself ""the Scorpio Killer"" menaces the city, tough as nails San Francisco Police Inspector ""Dirty"" Harry Callahan is assigned to track down and ferret out the crazed psychopath.",0.18227906361352392,0.5933937581880429,0.029821407987511962,0.005985530151420251,0.016451773883906975,7.233304029772048e-6,2.681530469917094e-4,1.6642385911699528e-4,0.11505362829474106,0.01003733773673736,0.2082423673018549,0.0224074330209129
1971,The Last Picture Show,the_last_picture_show.jpg,39361,29.13,"Drama, Romance",R,118,8,NA,"In 1951, a group of high schoolers come of age in a bleak, isolated, atrophied West Texas town that is slowly dying, both culturally and economically.",0.003740127300699231,0.8473449240116224,0,0,0,0,0,0,0.015709695539826984,0.020220199977530613,0.2974034378159757,0.03626141771386173
1971,Carnal Knowledge,carnal_knowledge.jpg,10678,28.62,Drama,R,98,7,NA,Chronicling the lifelong sexual development of two men who meet and befriend one another in college.,0.23718887314539938,0.4237576130027592,0.010998367613450865,0.04125628468821417,0.0072443138535205134,4.353030797692894e-7,1.6541517031232995e-5,1.8282729350310153e-5,0.1378996626401132,0.09987855044074437,0.09555512025247578,0.07336309301677214
1971,The Hospital,the_hospital.jpg,5184,19.71,"Comedy, Drama, Mystery",PG-13,103,7.2,NA,An over-burdened doctor struggles to find meaning in his life while a murderer stalks the halls of his hospital.,0.13672798358179752,0.627005679087944,0.009155416395575797,0.0076955920624593365,0.00813069290826285,1.5316634135762307e-4,4.676317501626545e-4,1.8908588158750812e-4,0.09324712643678161,0.06022351442203427,0.17986269247451747,0.07992224614097104
1971,Willard,willard.jpg,3504,19.22,Horror,GP,95,6.2,49,"A social misfit uses his only friends, his pet rats, to exact revenge on his tormentors.",0.07159643647331806,0.2973223446269003,0.0029094921266591862,7.891892448184743e-4,0.00139394545061108,2.285778046076844e-4,0.001964577481782159,3.2499213925263184e-6,0.19110458599115968,0.10906302870465988,0.03316571863751379,0.09425990682315283
1971,Bedknobs and Broomsticks,bedknobs_and_broomsticks.jpg,32285,18.53,"Animation, Adventure, Comedy",G,117,7.1,59,"An apprentice witch, three kids and a cynical magician conman search for the missing component to a magic spell to be used in the defense of Britain in World War II.",0.3897936710136671,0.503294908354679,0.03205682491839123,0.013480484147881252,0.00914140932957625,0.011734869656935206,0.1138023720436068,1.9945068058635132e-4,0.043622799065348605,0.2003950037724809,0.08931553049550382,0.03761357017540328
1971,Shaft,shaft.jpg,15613,16.69,"Action, Crime, Thriller",R,100,6.6,NA,Cool black private eye John Shaft is hired by a crime lord to find and retrieve his kidnapped daughter.,0.06014868937906341,0.4891366922485432,0.0012471719457013575,0.0012332202111613876,8.636877828054299e-4,1.4272247360482655e-4,7.3529411764705884e-6,2.78657616892911e-4,0.15188367269984918,0.06399773755656109,0.11745192307692308,0.027153834572533755
1971,Sweet Sweetback's Baadasssss Song,sweet_sweetbacks_baadasssss_song.jpg,4290,15.18,"Action, Crime, Drama",R,97,5.5,NA,"After saving a Black Panther from some racist cops, a black male prostitute goes on the run from ""the man"" with the help of the ghetto community and some disillusioned Hells Angels.",0.06316912734845488,0.6039969464225715,0.006992924267551133,0.004091763405196241,1.737976782752902e-4,8.844665561083471e-7,1.1055831951354339e-7,1.658374792703151e-7,0.12136998341625208,0.021302598120508567,0.19066075179657269,0.02194480451061292
1971,Klute,klute.jpg,20454,12.51,"Crime, Mystery, Thriller",R,114,7.1,NA,A small-town detective searching for a missing man has only one lead: a connection with a New York prostitute.,0.10206838317423556,0.6759792332583308,0.03602338797814208,6.557377049180327e-7,2.185792349726776e-7,7.868852459016394e-6,0.018970928961748634,0,0.05709661202185792,0.07380174863387978,0.20243497267759564,0.029862405764315057
1971,Escape from the Planet of the Apes,escape_from_the_planet_of_the_apes.jpg,30451,12.3,"Action, Sci-Fi",G,98,6.3,NA,"The world is shocked by the appearance of three talking chimpanzees, who arrived mysteriously in a U.S. spacecraft. They become the toast of society, but one man believes them to be a threat to the human race.",0.33794748000701874,0.629391779347817,0.07491970310391363,0.011438596491228071,0.00943072424651372,0.007683085919928025,2.55510571300045e-4,6.972559604138551e-6,0.04437067026540711,0.038884615384615386,0.2500780476833108,0.04848661537801817
1971,Cold Turkey,cold_turkey.jpg,1801,11.99,Comedy,PG-13,99,6.7,NA,"Hoping for positive publicity, a tobacco company offers $25 million to any American town that quits smoking for 30 days. Amidst a media frenzy, Eagle Rock, Iowa accepts the challenge while the company's PR man tries to sabotage the effort.",0.1348508827618142,0.7390919833694963,0.023597193935279474,0.004427698574338086,0.0012410047522063816,3.801765105227427e-5,0.01592011767368183,1.1405295315682281e-4,0.031952704231726636,0.07019438787055896,0.23118624123104775,0.07290453367877894
1971,Play Misty for Me,play_misty_for_me.jpg,24106,11.8,"Drama, Thriller",R,102,7,NA,The life of a disc jockey is turned upside down after a romantic encounter with an obsessed fan.,0.36352689211450956,0.31171710810842845,0.0432344549631301,0.015148256241722667,5.494923235395105e-4,5.722601003907719e-6,1.3488988080639622e-6,1.553277415346381e-6,0.19896993181929662,0.026496868919736433,0.10786653259430029,0.03383443977388103
1971,Bananas,bananas.jpg,32564,11.8,Comedy,PG-13,82,7,NA,"When a bumbling New Yorker is dumped by his activist girlfriend, he travels to a tiny Latin American nation and becomes involved in its latest rebellion.",0.18992660379170256,0.721257483117066,0.038208210188155324,0.024151265755655123,0.00288238548573427,4.777698467983209e-7,2.192963596804293e-4,4.299928621184888e-6,0.04156454336191352,0.06379995203190739,0.22796883793951242,0.08195891851534065
